X.objectid,hsisid,inspectdate,category,statecode,critical,questionno,violationcode,severity,shortdesc,inspectedby,comments,pointvalue,observationtype,violationtype,count,cdcriskfactor,cdcdataitem
3907,4092014564,2012-12-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-204.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,7-204.11 CHLORINE SANITIZER IN THIRD COMPARTMENT OF DISHSINK LESS THAN 50PPM. KEEP CHLORINE SANITIZER 50-100PPM.,1,Out,CDI,,,
2659,4092021852,2015-10-30T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Ashley Whittington,7-102.11; Priority Foundation; Three spray bottles of cleaning chemicals did not have labels to denote contents. [Identify all toxic products by labeling the containers.] CDI-Person in Charge added labels.,1,Out,CDI,,,
2660,4092016908,2015-11-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Jennifer Edwards,7-102.11; Priority Foundation; Chemical bottles in back not labeled; Working containers used for storing POISONOUS OR TOXIC MATERIALS such as cleaners and SANITIZERS taken from bulk supplies shall be clearly and individually identified with the common name of the material. Manager labeled bottles during inspection.,1,Out,R,,,
2661,4092013955,2015-11-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; two chemical bottles were not labeled today. These were labeled during inspection. Once chemicals are removed from the original container, they shall be labeled.",0,Out,CDI,,,
2662,4092012298,2015-11-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,7-102.11; Priority Foundation; one chemical not labeled today. This was labeled during the inspection. Once chemicals are removed from the original containers they shall be labeled.,0,Out,CDI,,,
2663,4092017046,2015-11-09T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Angela Myers,7-102.11; Priority Foundation; Spray Bottle of BLEACH is not labeled. Common Name is required,0,Out,,,,
2664,4092015108,2015-11-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Thomas Jumalon,7-102.11; Priority Foundation;  LABELS,0,Out,,,,
2665,4092030175,2015-11-23T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Dimitri Parker,7-102.11; Priority Foundation; Label chemical bottled stored under 1 comp sink. All chemicals shall be labeled with common name of the material. CDI-education.,0,Out,CDI,,,
2666,4092021883,2015-11-25T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Thomas Jumalon,7-102.11; Priority Foundation;  REQUIRES THE BOTTLE OF DEGREASER TO BE LABELED AS SUCH,1,Out,CDI,,,
2667,4092010989,2015-12-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Anne Bartoli,7-102.11 . Most chemical spray bottles were not labeled. Label all spray bottles.,1,Out,CDI,,,
2668,4092015866,2015-12-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Jennifer Edwards,7-102.11; Priority Foundation; One chemical bottle not labeled; Working containers used for storing POISONOUS OR TOXIC MATERIALS such as cleaners and SANITIZERS taken from bulk supplies shall be clearly and individually identified with the common name of the material. Bottle labeled during inspection.,0,Out,CDI,,,
2669,4092016535,2015-12-03T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; couple of bottles up on the second floor wait station were not labeled. These were discarded. Once chemicals are removed from the original containers, they shall be labeled.",1,Out,CDI,,,
2670,4092015477,2015-12-04T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; two chemical bottles not labeled today. These were labeled during the inspection. Once chemicals are removed from the original container, they shall be labeled.",1,Out,CDI,,,
2671,4092050029,2015-12-04T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lucy Schrum,"7-102.11; Priority Foundation - Observed one bottle with yellow liquid in it labeled as ""sanitizer""--but PIC stated it was a cleaner. Also found unlabeled bottle of machine oil. These bottles shall be properly labeled to denote contents. CDI by discarding/labeling bottles.",0,Out,CDI,,,
2672,4092016812,2015-12-08T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,"7-102.11; Priority Foundation;  One spray bottle apparently containing glass cleaner labeled as both ""bleach"" and ""windex"".  Ensure that spray bottles are properly labeled.  Do not re-use chemical containers for other chemicals.",0,Out,CDI,,,
2673,4092016025,2013-02-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,"7-201.11 DO NOT STORE COFFEE MACHINE CLEANER BESIDE CLEAN UTENSILS, SINGLE SERVICE ITEMS,FOOD OR EQUIPMENT.",0,Out,CDI,,,
2674,4092015094,2013-02-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",James Smith,"7-201.11 Separation-Storage  - Cans of chafing fuel stored immediately adjacent to clean plates.  Cleaning chemicals stored immediately adjacent to hand towels.  Store toxic materials to not contaminate foods, utensils, clean linens, single use items, etc.",1,Out,CDI,,,
2675,4092015848,2013-02-21T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",James Smith,"7-201.11 Separation-Storage  - Cleaning chemicals above single use items in back storage room.  Hand sanitizer on prep table in kitchen.  Store toxic items to not contaminate foods, utensils, single use items, clean linens, etc.",1,Out,CDI,,,
2676,4092021577,2013-02-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,"P - 7-201.11 - Found chemicals stored above boxes of gloves and other food contact items in remote storage room. Store all chemicals below and away from gloves and food, food contact items, and clean utensils/equipment.",0,Out,CDI,,,
2677,4092020824,2013-02-26T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,"7-201.111 DO NOT STORE CHEMICALS BESIDE CLEAN EQUIPMENT, UTENSILS, FOOD, OR SINGLE SERVICE ITEMS. TODAY CLEANER BESIDE SCALE ON PREP TABLE.",0,Out,CDI,,,
2678,4092014587,2013-02-28T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Christy Klaus,PF- 7-102.11 Common name-Working containers used for storing POISONOUS OR TOXIC MATERIALS such as cleaners taken from bulk supplies shall be clearly and individually identified with the common name of the material. Unlabeled working container of degreaser. This was labeled during the inspection. Propane stored on a cutting board. P- 7-201.11- Propane stored on a cutting board on a prep table. Store all poisonous or toxic materials away from or below food prep surfaces.,1,Out,CDI,,,
2679,4092015593,2013-02-28T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,"7-201.11 Store chemicals in a separate storage area where they cannot potentially contaminate food, food contact surfaces or utensils. At the time of inspection cleaners found on clean side drainboard and stored on shelving with and above foods and utensils.",1,Out,CDI,,,
2680,4092016130,2013-03-01T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,"7-201.11 Store all chemicals in a designated area where they can not potentially contaminate food or utensils. Cleaner on prep sink, bulk chemicals stored above chaffing pans.",1,Out,CDI,,,
2681,4092021352,2013-03-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",James Smith,"7-201.11 Separation-Storage  - Spray bottles of cleaning chemicals stored on shelf with clean linens and single use trays, and above prep table.  Store toxic materials to not contaminate foods, utensils, single use items, clean linens, etc.",1,Out,CDI,,,
2682,4092021139,2013-03-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Karla Crowder,7-201.11 Store chemicals in separate designated areas that prevents possible contamination. One bottle at prep sink and another above single service bags at the time of inspection.,1,Out,R,,,
2683,4092016196,2013-03-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,"P - 7-201.11 - Observed jug of bleach stored among containers of food. Store all chemicals below and away from foods, food prep areas, and clean food equipment/utensils.",0,Out,CDI,,,
2684,4092020789,2013-03-05T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Melissa Harrison,P - 7-201.11 - 6 chemical spray bottles stored directly adjacent to clean utensils on air drying rack. Store chemicals below and away from clean utensils. Chemical bottles moved to bottom shelf.,0,Out,CDI,,,
2685,4092013020,2013-03-07T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Angela Myers,7-201.11 Three Containers of Mineral Oil stored in front coffee area. Store in separate designated area.,0,Out,CDI,,,
2686,4092021071,2013-03-14T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",David Adcock,7-201.11 (B) Do not store the spray bottles of glass cleaner etc on or above single service bags or with bag ties etc. (We moved the spray  bottles to a lower shelf.),0,Out,CDI,,,
2687,4092015235,2013-03-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Andrea Anover,"7-201.11 2 CONTAINERS OF EQUIPMENT LUBRICANT STORED IN PAN WITH SINGLE SERVICE ITEMS, 1 PLASTIC CONTAINER OF EXPRESS MACHINE CLEANER ON PREP TABLE AND 1 BOTTLE OF BLEACH ABOVE SINGLE SERVICE GLOVES IMPROPERLY STORED. STORE CHEMICALS IN A MANNER TO PROTECT FOOD, FOOD CONTACT, SINGLE SERVICE ITEMS, CLEAN LINENS, AND CLEAN EQUIPMENT. ALL CHEMICALS MOVED.",1,Out,CDI,,,
2688,4092014536,2013-03-20T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",Lucy Schrum,"P - 7-201.11 - Observed bottle of degreaser stored near containers of dry food items. Store all chemicals below and away from food, food prep surfaces and clean food equipment/utensils.",0,Out,CDI,,,
2689,4092015106,2013-03-22T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-201.11,Priority,"Toxic substances properly identified, stored, & used",James Smith,"7-201.11 Separation-Storage  - Spray bottle of disinfectant stored on shelf with foods.  Store toxic items to not contaminate foods, utensils, single use items, clean linens, etc.",1,Out,CDI,,,
2690,4092016749,2015-12-08T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Laura McNeill,"7-102.11; Priority Foundation; couple of bottles were not labeled today and no one knew what was in them. Bottles were poured out. Once chemicals are removed from the original container, they shall be labeled.",0,Out,CDI,,,
2691,4092011561,2015-12-08T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Pamela Scott,"7-102.11; Priority Foundation; Wiping cloth buckets with sanitizer solution not labeled. Sanitizer buckets, shall be properly labeled. CDI corrected during inspection.",1,Out,,,,
2692,4092016730,2015-12-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Angela Myers,"7-102.11; Priority Foundation; SPRAY BOTTLE that has been written on says: ""Not Water.  Sanitizer"" contains DEGREASER.  Clearly LABEL with common name of the material contained in the spray bottle.",1,Out,,,,
2693,4092015115,2015-12-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",James Smith,"7-102.11; Priority Foundation;  Unmarked spray bottles of cleaning chemicals observed.  All containers of toxic materials shall be clearly labeled with at least the common name of the contents.  Relabel these and any other unlabeled containers of toxic materials, to be verified at follow up visit on 12/18.",1,Out,R,,,
2694,4092016959,2015-12-10T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Lisa McCoy,7-102.11; Priority Foundation; The chemical spray bottles were not labeled. They were labeled by the chef.,1,Out,CDI,,,
2695,4092017073,2015-12-15T00:00:00.000Z,Chemical,".2653,.2657",Yes,26,7-102.11,Priority Foundation,"Toxic substances properly identified, stored, & used",Karla Crowder,7-102.11; Priority Foundation; Keep all working containers of chemicals labeled with contents. One bottle of degreaser unlabeled.,0,Out,CDI,,,
